Symbol,Todays_Date,Holder,Shares,Date_Reported,Percent_Out,Value
ROL,12/23/20,Blackrock Inc.,10281303,"Sep 29, 2020",3.14,371429199
ROL,12/23/20,APG Asset Management N.V.,7583508,"Sep 29, 2020",2.31,273966860
ROL,12/23/20,State Street Corporation,7496671,"Sep 29, 2020",2.29,270829729
ROL,12/23/20,Price (T.Rowe) Associates Inc,6715626,"Sep 29, 2020",2.05,242613177
ROL,12/23/20,"Select Equity Group, Inc.",5293077,"Sep 29, 2020",1.61,191221224
ROL,12/23/20,Invesco Ltd.,4845783,"Sep 29, 2020",1.48,175061983
ROL,12/23/20,"Neuberger Berman Group, LLC",3761256,"Sep 29, 2020",1.15,135881639
ROL,12/23/20,Kayne Anderson Rudnick Investment Management LLC,2985285,"Sep 29, 2020",0.91,107848394
ROL,12/23/20,"Geode Capital Management, LLC",2526783,"Sep 29, 2020",0.77,91284245
ROP,12/23/20,Price (T.Rowe) Associates Inc,11578057,"Sep 29, 2020",11.04,4574606101
ROP,12/23/20,"Vanguard Group, Inc. (The)",8727673,"Sep 29, 2020",8.32,3448390879
ROP,12/23/20,Blackrock Inc.,7241816,"Sep 29, 2020",6.91,2861313919
ROP,12/23/20,State Street Corporation,4365988,"Sep 29, 2020",4.16,1725045518
ROP,12/23/20,"Franklin Resources, Inc.",4073140,"Sep 29, 2020",3.88,1609338345
ROP,12/23/20,"FMR, LLC",2765363,"Sep 29, 2020",2.64,1092622574
ROP,12/23/20,"Akre Capital Management, LLC",1913645,"Sep 29, 2020",1.82,756100275
ROP,12/23/20,Morgan Stanley,1905885,"Sep 29, 2020",1.82,753034222
ROP,12/23/20,Massachusetts Financial Services Co.,1736747,"Sep 29, 2020",1.66,686206107
ROP,12/23/20,"Principal Financial Group, Inc.",1725721,"Sep 29, 2020",1.65,681849624
ROST,12/23/20,Price (T.Rowe) Associates Inc,47764241,"Sep 29, 2020",13.4,4457358970
ROST,12/23/20,"Vanguard Group, Inc. (The)",29910106,"Sep 29, 2020",8.39,2791211091
ROST,12/23/20,Blackrock Inc.,28097033,"Sep 29, 2020",7.88,2622015119
ROST,12/23/20,State Street Corporation,15315100,"Sep 29, 2020",4.3,1429205132
ROST,12/23/20,"FMR, LLC",12340100,"Sep 29, 2020",3.46,1151578132
ROST,12/23/20,Primecap Management Company,10989349,"Sep 29, 2020",3.08,1025526048
ROST,12/23/20,"Franklin Resources, Inc.",7959242,"Sep 29, 2020",2.23,742756463
ROST,12/23/20,Bank of America Corporation,7357547,"Sep 29, 2020",2.06,686606286
ROST,12/23/20,"Geode Capital Management, LLC",5275134,"Sep 29, 2020",1.48,492275504
ROST,12/23/20,Northern Trust Corporation,4202552,"Sep 29, 2020",1.18,392182152
RCL,12/23/20,Capital Research Global Investors,19607131,"Sep 29, 2020",8.74,1269169589
RCL,12/23/20,"Vanguard Group, Inc. (The)",19161197,"Sep 29, 2020",8.54,1240304281
RCL,12/23/20,Blackrock Inc.,12242025,"Sep 29, 2020",5.46,792426278
RCL,12/23/20,Canada Pension Plan Investment Board,8173120,"Sep 29, 2020",3.64,529046057
RCL,12/23/20,State Street Corporation,7881327,"Sep 29, 2020",3.51,510158296
RCL,12/23/20,Primecap Management Company,6041705,"Sep 29, 2020",2.69,391079564
RCL,12/23/20,Capital International Investors,4215958,"Sep 29, 2020",1.88,272898961
RCL,12/23/20,FIL LTD,3410303,"Sep 29, 2020",1.52,220748913
RCL,12/23/20,"Geode Capital Management, LLC",3251785,"Sep 29, 2020",1.45,210488043
RCL,12/23/20,"Shaw D.E. & Co., Inc.",3132701,"Sep 29, 2020",1.4,202779735
SPGI,12/23/20,"Vanguard Group, Inc. (The)",20551872,"Sep 29, 2020",8.54,7411005043
SPGI,12/23/20,Blackrock Inc.,18761589,"Sep 29, 2020",7.8,6765428993
SPGI,12/23/20,State Street Corporation,10744722,"Sep 29, 2020",4.47,3874546753
SPGI,12/23/20,Price (T.Rowe) Associates Inc,7497015,"Sep 29, 2020",3.12,2703423609
SPGI,12/23/20,"FMR, LLC",5180427,"Sep 29, 2020",2.15,1868061976
SPGI,12/23/20,Edgewood Management Company,5068786,"Sep 29, 2020",2.11,1827804231
SPGI,12/23/20,Capital International Investors,3971349,"Sep 29, 2020",1.65,1432068449
SPGI,12/23/20,Invesco Ltd.,3919309,"Sep 29, 2020",1.63,1413302825
SPGI,12/23/20,Capital World Investors,3859516,"Sep 29, 2020",1.6,1391741469
SPGI,12/23/20,Nuveen Asset Management,3407933,"Sep 29, 2020",1.42,1228900639
CRM,12/23/20,"FMR, LLC",82361463,"Sep 29, 2020",9.0,20699082881
CRM,12/23/20,"Vanguard Group, Inc. (The)",70986051,"Sep 29, 2020",7.76,17840214337
CRM,12/23/20,Blackrock Inc.,64198317,"Sep 29, 2020",7.02,16134321028
CRM,12/23/20,Price (T.Rowe) Associates Inc,44969056,"Sep 29, 2020",4.91,11301623153
CRM,12/23/20,State Street Corporation,41671306,"Sep 29, 2020",4.55,10472832623
CRM,12/23/20,Jennison Associates LLC,13038690,"Sep 29, 2020",1.42,3276883570
CRM,12/23/20,"Geode Capital Management, LLC",12776814,"Sep 29, 2020",1.4,3211068894
CRM,12/23/20,Nuveen Asset Management,12770604,"Sep 29, 2020",1.4,3209508197
CRM,12/23/20,Northern Trust Corporation,12580894,"Sep 29, 2020",1.37,3161830280
CRM,12/23/20,Bank of America Corporation,12518232,"Sep 29, 2020",1.37,3146082066
SBAC,12/23/20,"Vanguard Group, Inc. (The)",17627673,"Sep 29, 2020",15.86,5614061297
SBAC,12/23/20,Blackrock Inc.,10407590,"Sep 29, 2020",9.37,3314609263
SBAC,12/23/20,State Street Corporation,4491944,"Sep 29, 2020",4.04,1430594325
SBAC,12/23/20,Capital Research Global Investors,4358801,"Sep 29, 2020",3.92,1388190942
SBAC,12/23/20,Cohen & Steers Inc.,3569476,"Sep 29, 2020",3.21,1136806716
SBAC,12/23/20,Brown Advisory  Inc.,2642966,"Sep 29, 2020",2.38,841731811
SBAC,12/23/20,"Principal Financial Group, Inc.",2543273,"Sep 29, 2020",2.29,809981585
SBAC,12/23/20,"Akre Capital Management, LLC",2465000,"Sep 29, 2020",2.22,785053200
SBAC,12/23/20,"FMR, LLC",2322915,"Sep 29, 2020",2.09,739801969
SBAC,12/23/20,"Franklin Resources, Inc.",2053052,"Sep 29, 2020",1.85,653856000
SLB,12/23/20,"Vanguard Group, Inc. (The)",112987196,"Sep 29, 2020",8.12,1758080769
SLB,12/23/20,Blackrock Inc.,93287611,"Sep 29, 2020",6.7,1451555227
SLB,12/23/20,Dodge & Cox Inc,81925245,"Sep 29, 2020",5.89,1274756812
SLB,12/23/20,State Street Corporation,75862867,"Sep 29, 2020",5.45,1180426210
SLB,12/23/20,"First Eagle Investment Management, LLC",31563913,"Sep 29, 2020",2.27,491134486
SLB,12/23/20,Capital International Investors,29393214,"Sep 29, 2020",2.11,457358409
SLB,12/23/20,Artisan Partners Limited Partnership,24928201,"Sep 29, 2020",1.79,387882807
SLB,12/23/20,"Geode Capital Management, LLC",21066711,"Sep 29, 2020",1.51,327798023
SLB,12/23/20,"Loomis Sayles & Company, LP",20055221,"Sep 29, 2020",1.44,312059238
SLB,12/23/20,Northern Trust Corporation,17928584,"Sep 29, 2020",1.29,278968767
STX,12/23/20,"ValueAct Holdings, L.P.",31554360,"Sep 29, 2020",12.28,1554683317
STX,12/23/20,"Vanguard Group, Inc. (The)",28019777,"Sep 29, 2020",10.91,1380534412
STX,12/23/20,Blackrock Inc.,16826860,"Sep 29, 2020",6.55,829059392
STX,12/23/20,"ClearBridge Investments, LLC",15894063,"Sep 29, 2020",6.19,783100484
STX,12/23/20,"FMR, LLC",15081076,"Sep 29, 2020",5.87,743044614
STX,12/23/20,State Street Corporation,10250208,"Sep 29, 2020",3.99,505027748
STX,12/23/20,Lsv Asset Management,5621018,"Sep 29, 2020",2.19,276947556
STX,12/23/20,"Geode Capital Management, LLC",3367743,"Sep 29, 2020",1.31,165928697
STX,12/23/20,Morgan Stanley,3316152,"Sep 29, 2020",1.29,163386809
STX,12/23/20,Norges Bank Investment Management,2994120,"Dec 30, 2019",1.17,178150140
SEE,12/23/20,"Vanguard Group, Inc. (The)",17535551,"Sep 29, 2020",11.3,680554734
SEE,12/23/20,Price (T.Rowe) Associates Inc,14432087,"Sep 29, 2020",9.3,560109296
SEE,12/23/20,Blackrock Inc.,10106353,"Sep 29, 2020",6.51,392227559
SEE,12/23/20,Janus Henderson Group PLC,9255478,"Sep 29, 2020",5.97,359205101
SEE,12/23/20,"Rivulet Capital, LLC",8020093,"Sep 29, 2020",5.17,311259809
SEE,12/23/20,Nomura Holdings Inc.,7382059,"Sep 29, 2020",4.76,286497709
SEE,12/23/20,State Street Corporation,7132771,"Sep 29, 2020",4.6,276822842
SEE,12/23/20,Kensico Capital Management Corp,5180800,"Sep 29, 2020",3.34,201066848
SEE,12/23/20,"Geode Capital Management, LLC",2606498,"Sep 29, 2020",1.68,101158187
SEE,12/23/20,"Eminence Capital, LP",2505974,"Sep 29, 2020",1.62,97256850
SRE,12/23/20,Price (T.Rowe) Associates Inc,26168990,"Sep 29, 2020",9.07,3097361656
SRE,12/23/20,"Vanguard Group, Inc. (The)",25248557,"Sep 29, 2020",8.75,2988419206
SRE,12/23/20,Blackrock Inc.,20394381,"Sep 29, 2020",7.07,2413878935
SRE,12/23/20,Capital International Investors,17418122,"Sep 29, 2020",6.04,2061608919
SRE,12/23/20,State Street Corporation,15798184,"Sep 29, 2020",5.48,1869873058
SRE,12/23/20,"Wellington Management Company, LLP",10370609,"Sep 29, 2020",3.6,1227465281
SRE,12/23/20,Newport Trust Co,8571317,"Sep 29, 2020",2.97,1014501080
SRE,12/23/20,Norges Bank Investment Management,6103581,"Dec 30, 2019",2.12,924570449
SRE,12/23/20,Deutsche Bank Aktiengesellschaft,5759815,"Sep 29, 2020",2.0,681731703
SRE,12/23/20,"Franklin Resources, Inc.",4791809,"Sep 29, 2020",1.66,567158513
NOW,12/23/20,Blackrock Inc.,15775630,"Sep 29, 2020",8.09,7651180550
NOW,12/23/20,Price (T.Rowe) Associates Inc,15577973,"Sep 29, 2020",7.98,7555316905
NOW,12/23/20,"Vanguard Group, Inc. (The)",15517646,"Sep 29, 2020",7.95,7526058310
NOW,12/23/20,State Street Corporation,7700517,"Sep 29, 2020",3.95,3734750745
NOW,12/23/20,Morgan Stanley,7221477,"Sep 29, 2020",3.7,3502416345
NOW,12/23/20,Capital Research Global Investors,5667536,"Sep 29, 2020",2.9,2748754960
NOW,12/23/20,"FMR, LLC",3494455,"Sep 29, 2020",1.79,1694810675
NOW,12/23/20,"Franklin Resources, Inc.",3493032,"Sep 29, 2020",1.79,1694120520
NOW,12/23/20,Capital International Investors,3297067,"Sep 29, 2020",1.69,1599077495
NOW,12/23/20,"Sands Capital Management, LLC",3199925,"Sep 29, 2020",1.64,1551963625
SHW,12/23/20,"Vanguard Group, Inc. (The)",7096403,"Sep 29, 2020",7.81,4944347826
SHW,12/23/20,Blackrock Inc.,6009581,"Sep 29, 2020",6.62,4187115465
SHW,12/23/20,"FMR, LLC",3716539,"Sep 29, 2020",4.09,2589461382
SHW,12/23/20,State Street Corporation,3474743,"Sep 29, 2020",3.83,2420992437
SHW,12/23/20,Massachusetts Financial Services Co.,3299610,"Sep 29, 2020",3.63,2298970271
SHW,12/23/20,Capital World Investors,3180489,"Sep 29, 2020",3.5,2215973905
SHW,12/23/20,Fiera Capital Corporation,1667397,"Sep 29, 2020",1.84,1161742185
SHW,12/23/20,JP Morgan Chase & Company,1430614,"Sep 29, 2020",1.58,996765998
SHW,12/23/20,Morgan Stanley,1207547,"Sep 29, 2020",1.33,841346296
SHW,12/23/20,Janus Henderson Group PLC,1133012,"Sep 29, 2020",1.25,789414780
SPG,12/23/20,"Vanguard Group, Inc. (The)",43289512,"Sep 29, 2020",13.19,2799965636
SPG,12/23/20,Blackrock Inc.,31890321,"Sep 29, 2020",9.72,2062665962
SPG,12/23/20,Cohen & Steers Inc.,25996032,"Sep 29, 2020",7.92,1681423349
SPG,12/23/20,State Street Corporation,18347009,"Sep 29, 2020",5.59,1186684542
SPG,12/23/20,Capital World Investors,7159727,"Sep 29, 2020",2.18,463091142
SPG,12/23/20,"Geode Capital Management, LLC",6719152,"Sep 29, 2020",2.05,434594751
SPG,12/23/20,Daiwa Securities Group Inc.,6448212,"Sep 29, 2020",1.97,417070352
SPG,12/23/20,Morgan Stanley,6043028,"Sep 29, 2020",1.84,390863051
SPG,12/23/20,Northern Trust Corporation,5887286,"Sep 29, 2020",1.79,380789658
SPG,12/23/20,Dimensional Fund Advisors LP,4857148,"Sep 29, 2020",1.48,314160332
SWKS,12/23/20,"Vanguard Group, Inc. (The)",18239488,"Sep 29, 2020",10.98,2653845504
SWKS,12/23/20,Blackrock Inc.,14636293,"Sep 29, 2020",8.81,2129580631
SWKS,12/23/20,State Street Corporation,7818249,"Sep 29, 2020",4.71,1137555229
SWKS,12/23/20,"Vulcan Value Partners, LLC",6075067,"Sep 29, 2020",3.66,883922248
SWKS,12/23/20,Price (T.Rowe) Associates Inc,4495966,"Sep 29, 2020",2.71,654163053
SWKS,12/23/20,Nuveen Asset Management,3224838,"Sep 29, 2020",1.94,469213929
SWKS,12/23/20,"Geode Capital Management, LLC",2916766,"Sep 29, 2020",1.76,424389453
SWKS,12/23/20,Bank Of New York Mellon Corporation,2591876,"Sep 29, 2020",1.56,377117958
SWKS,12/23/20,Northern Trust Corporation,2443846,"Sep 29, 2020",1.47,355579593
SWKS,12/23/20,Lazard Asset Management LLC,2422833,"Sep 29, 2020",1.46,352522201
SLG,12/23/20,"Vanguard Group, Inc. (The)",12124325,"Sep 29, 2020",16.71,562204950
SLG,12/23/20,Price (T.Rowe) Associates Inc,8999774,"Sep 29, 2020",12.4,417319520
SLG,12/23/20,Blackrock Inc.,6202097,"Sep 29, 2020",8.55,287591237
SLG,12/23/20,State Street Corporation,4418706,"Sep 29, 2020",6.09,204895397
SLG,12/23/20,PGGM Investments,4176630,"Sep 29, 2020",5.76,193670333
SLG,12/23/20,Morgan Stanley,3551341,"Sep 29, 2020",4.89,164675682
SLG,12/23/20,Prudential PLC,1768001,"Sep 29, 2020",2.44,81982206
SLG,12/23/20,Dimensional Fund Advisors LP,1569213,"Sep 29, 2020",2.16,72764406
SLG,12/23/20,"Geode Capital Management, LLC",1529211,"Sep 29, 2020",2.11,70909514
SLG,12/23/20,Northern Trust Corporation,1340821,"Sep 29, 2020",1.85,62173869
SNA,12/23/20,"Vanguard Group, Inc. (The)",6298713,"Sep 29, 2020",11.62,926729643
SNA,12/23/20,Blackrock Inc.,4361789,"Sep 29, 2020",8.05,641750015
SNA,12/23/20,Bank of America Corporation,2519492,"Sep 29, 2020",4.65,370692857
SNA,12/23/20,State Street Corporation,2395478,"Sep 29, 2020",4.42,352446678
SNA,12/23/20,JP Morgan Chase & Company,1907862,"Sep 29, 2020",3.52,280703736
SNA,12/23/20,Caisse De Depot Et Placement Du Quebec,1507439,"Sep 29, 2020",2.78,221789500
SNA,12/23/20,Price (T.Rowe) Associates Inc,1447466,"Sep 29, 2020",2.67,212965672
SNA,12/23/20,Dimensional Fund Advisors LP,1244908,"Sep 29, 2020",2.3,183163314
SNA,12/23/20,"Geode Capital Management, LLC",1082831,"Sep 29, 2020",2.0,159316925
SNA,12/23/20,"Ariel Investments, LLC",1005418,"Sep 29, 2020",1.85,147927150
SO,12/23/20,"Vanguard Group, Inc. (The)",91011175,"Sep 29, 2020",8.62,4934625908
SO,12/23/20,Blackrock Inc.,73921356,"Sep 29, 2020",7.0,4008015922
SO,12/23/20,State Street Corporation,54069197,"Sep 29, 2020",5.12,2931631861
SO,12/23/20,Price (T.Rowe) Associates Inc,37009253,"Sep 29, 2020",3.5,2006641697
SO,12/23/20,Massachusetts Financial Services Co.,28832935,"Sep 29, 2020",2.73,1563321735
SO,12/23/20,"Franklin Resources, Inc.",27853710,"Sep 29, 2020",2.64,1510228156
SO,12/23/20,"FMR, LLC",16595409,"Sep 29, 2020",1.57,899803075
SO,12/23/20,"Geode Capital Management, LLC",14816169,"Sep 29, 2020",1.4,803332683
SO,12/23/20,Northern Trust Corporation,12654985,"Sep 29, 2020",1.2,686153286
SO,12/23/20,Legal & General Group PLC,10811823,"Sep 29, 2020",1.02,586217043
LUV,12/23/20,Primecap Management Company,67539448,"Sep 29, 2020",11.44,2532729300
LUV,12/23/20,"Vanguard Group, Inc. (The)",52300653,"Sep 29, 2020",8.86,1961274487
LUV,12/23/20,State Street Corporation,44330727,"Sep 29, 2020",7.51,1662402262
LUV,12/23/20,Blackrock Inc.,33469732,"Sep 29, 2020",5.67,1255114950
LUV,12/23/20,"FMR, LLC",15200752,"Sep 29, 2020",2.58,570028200
LUV,12/23/20,Artisan Partners Limited Partnership,10436794,"Sep 29, 2020",1.77,391379775
LUV,12/23/20,"Geode Capital Management, LLC",9771269,"Sep 29, 2020",1.66,366422587
LUV,12/23/20,Price (T.Rowe) Associates Inc,9411487,"Sep 29, 2020",1.59,352930762
LUV,12/23/20,JP Morgan Chase & Company,8350082,"Sep 29, 2020",1.41,313128075
LUV,12/23/20,Putnam Investments LLC,6154550,"Sep 29, 2020",1.04,230795625
SWK,12/23/20,"Vanguard Group, Inc. (The)",12938966,"Sep 29, 2020",8.08,2098700285
SWK,12/23/20,JP Morgan Chase & Company,11859103,"Sep 29, 2020",7.4,1923546506
SWK,12/23/20,Capital Research Global Investors,10580066,"Sep 29, 2020",6.6,1716086705
SWK,12/23/20,Blackrock Inc.,10447498,"Sep 29, 2020",6.52,1694584175
SWK,12/23/20,Massachusetts Financial Services Co.,7317018,"Sep 29, 2020",4.57,1186820319
SWK,12/23/20,State Street Corporation,7207851,"Sep 29, 2020",4.5,1169113432
SWK,12/23/20,Wells Fargo & Company,5335265,"Sep 29, 2020",3.33,865379983
SWK,12/23/20,"Barrow, Hanley Mewhinney & Strauss, LLC",3800278,"Sep 29, 2020",2.37,616405091
SWK,12/23/20,Amundi Pioneer Asset Management,3536084,"Sep 29, 2020",2.21,573552824
SWK,12/23/20,Price (T.Rowe) Associates Inc,3403485,"Sep 29, 2020",2.12,552045267
SBUX,12/23/20,"Vanguard Group, Inc. (The)",89811496,"Sep 29, 2020",7.68,7716603736
SBUX,12/23/20,Blackrock Inc.,79509316,"Sep 29, 2020",6.8,6831440430
SBUX,12/23/20,State Street Corporation,50361242,"Sep 29, 2020",4.31,4327037912
SBUX,12/23/20,Magellan Asset Management Ltd,29606483,"Sep 29, 2020",2.53,2543789019
SBUX,12/23/20,"FMR, LLC",20156761,"Sep 29, 2020",1.72,1731868905
SBUX,12/23/20,Northern Trust Corporation,18862948,"Sep 29, 2020",1.61,1620704492
SBUX,12/23/20,"Geode Capital Management, LLC",18316765,"Sep 29, 2020",1.57,1573776448
SBUX,12/23/20,Bank of America Corporation,16305454,"Sep 29, 2020",1.39,1400964607
SBUX,12/23/20,"Polen Capital Management, LLC",13160538,"Sep 29, 2020",1.13,1130753424
SBUX,12/23/20,Morgan Stanley,12722509,"Sep 29, 2020",1.09,1093117973
STT,12/23/20,"Vanguard Group, Inc. (The)",32591475,"Sep 29, 2020",9.24,1933652211
STT,12/23/20,Blackrock Inc.,24363423,"Sep 29, 2020",6.91,1445481886
STT,12/23/20,Dodge & Cox Inc,20458469,"Sep 29, 2020",5.8,1213800965
STT,12/23/20,Capital International Investors,18398431,"Sep 29, 2020",5.22,1091578911
STT,12/23/20,Price (T.Rowe) Associates Inc,17454580,"Sep 29, 2020",4.95,1035580231
STT,12/23/20,Longview Partners (Guernsey) LTD,16985842,"Sep 29, 2020",4.81,1007770005
STT,12/23/20,State Street Corporation,16735184,"Sep 29, 2020",4.74,992898466
STT,12/23/20,"FMR, LLC",15296426,"Sep 29, 2020",4.34,907536954
STT,12/23/20,Massachusetts Financial Services Co.,14250497,"Sep 29, 2020",4.04,845481987
STT,12/23/20,"Geode Capital Management, LLC",5999437,"Sep 29, 2020",1.7,355946597
STE,12/23/20,"Vanguard Group, Inc. (The)",8997133,"Sep 29, 2020",10.54,1585204863
STE,12/23/20,Blackrock Inc.,7546020,"Sep 29, 2020",8.84,1329533263
STE,12/23/20,"WCM Investment Management, LLC",6468936,"Sep 29, 2020",7.58,1139761833
STE,12/23/20,Janus Henderson Group PLC,4061229,"Sep 29, 2020",4.76,715547937
STE,12/23/20,State Street Corporation,3716568,"Sep 29, 2020",4.36,654822115
STE,12/23/20,Massachusetts Financial Services Co.,3021523,"Sep 29, 2020",3.54,532362137
STE,12/23/20,Invesco Ltd.,1552101,"Sep 29, 2020",1.82,273464675
STE,12/23/20,"Select Equity Group, Inc.",1369224,"Sep 29, 2020",1.6,241243576
STE,12/23/20,"Geode Capital Management, LLC",1356336,"Sep 29, 2020",1.59,238972839
STE,12/23/20,Northern Trust Corporation,1256164,"Sep 29, 2020",1.47,221323535
SIVB,12/23/20,"Vanguard Group, Inc. (The)",5543009,"Sep 29, 2020",10.7,1333758825
SIVB,12/23/20,Blackrock Inc.,4014829,"Sep 29, 2020",7.75,966048153
SIVB,12/23/20,State Street Corporation,2535981,"Sep 29, 2020",4.9,610207748
SIVB,12/23/20,Capital International Investors,1929220,"Sep 29, 2020",3.72,464208916
SIVB,12/23/20,JP Morgan Chase & Company,1422340,"Sep 29, 2020",2.75,342243450
SIVB,12/23/20,Royal Bank of Canada,1307323,"Sep 29, 2020",2.52,314568060
SIVB,12/23/20,"Alecta Pensionsforsakring, Omsesidigt",1186500,"Sep 29, 2020",2.29,285495630
SIVB,12/23/20,Capital World Investors,981100,"Sep 29, 2020",1.89,236072282
SIVB,12/23/20,Morgan Stanley,919122,"Sep 29, 2020",1.77,221159135
SIVB,12/23/20,Capital Research Global Investors,916717,"Sep 29, 2020",1.77,220580444
SYF,12/23/20,"Vanguard Group, Inc. (The)",63478670,"Sep 29, 2020",10.87,1661236793
SYF,12/23/20,Capital World Investors,48334436,"Sep 29, 2020",8.28,1264912190
SYF,12/23/20,Blackrock Inc.,39836038,"Sep 29, 2020",6.82,1042509114
SYF,12/23/20,"FMR, LLC",36960757,"Sep 29, 2020",6.33,967263010
SYF,12/23/20,State Street Corporation,24105919,"Sep 29, 2020",4.13,630851900
SYF,12/23/20,"Berkshire Hathaway, Inc",20128000,"Sep 29, 2020",3.45,526749760
SYF,12/23/20,Southpoint Capital Advisors Lp,10500000,"Sep 29, 2020",1.8,274785000
SYF,12/23/20,"Geode Capital Management, LLC",9774786,"Sep 29, 2020",1.67,255806149
SYF,12/23/20,Caisse De Depot Et Placement Du Quebec,9750235,"Sep 29, 2020",1.67,255163649
SYF,12/23/20,"Goldman Sachs Group, Inc.",9576170,"Sep 29, 2020",1.64,250608368
SNPS,12/23/20,"Vanguard Group, Inc. (The)",17430820,"Sep 29, 2020",11.39,3729846863
SNPS,12/23/20,Blackrock Inc.,12792506,"Sep 29, 2020",8.36,2737340433
SNPS,12/23/20,Price (T.Rowe) Associates Inc,12204988,"Sep 29, 2020",7.98,2611623332
SNPS,12/23/20,State Street Corporation,6511372,"Sep 29, 2020",4.25,1393303380
SNPS,12/23/20,JP Morgan Chase & Company,6461645,"Sep 29, 2020",4.22,1382662797
SNPS,12/23/20,"Franklin Resources, Inc.",3129648,"Sep 29, 2020",2.05,669682079
SNPS,12/23/20,Parnassus Investments /ca,3034854,"Sep 29, 2020",1.98,649398058
SNPS,12/23/20,Invesco Ltd.,2947167,"Sep 29, 2020",1.93,630634794
SNPS,12/23/20,Pictet Asset Management Ltd,2883709,"Sep 29, 2020",1.88,617056051
SNPS,12/23/20,Alkeon Capital Management LLC,2689809,"Sep 29, 2020",1.76,575565329
SYY,12/23/20,"Vanguard Group, Inc. (The)",43320711,"Sep 29, 2020",8.5,2695414638
SYY,12/23/20,Blackrock Inc.,33096837,"Sep 29, 2020",6.5,2059285198
SYY,12/23/20,"Wellington Management Company, LLP",28950272,"Sep 29, 2020",5.68,1801285923
SYY,12/23/20,State Street Corporation,25572412,"Sep 29, 2020",5.02,1591115474
SYY,12/23/20,"Trian Fund Management, LP",24379843,"Sep 29, 2020",4.79,1516913831
SYY,12/23/20,Longview Partners (Guernsey) LTD,16449613,"Sep 29, 2020",3.23,1023494920
SYY,12/23/20,"FMR, LLC",13992669,"Sep 29, 2020",2.75,870623865
SYY,12/23/20,Invesco Ltd.,11968233,"Sep 29, 2020",2.35,744663457
SYY,12/23/20,JP Morgan Chase & Company,10529855,"Sep 29, 2020",2.07,655167578
SYY,12/23/20,"Franklin Resources, Inc.",7446162,"Sep 29, 2020",1.46,463300199
TMUS,12/23/20,Softbank Group Corporation,106291623,"Sep 29, 2020",8.56,12155510006
TMUS,12/23/20,"FMR, LLC",43845806,"Sep 29, 2020",3.53,5014206374
TMUS,12/23/20,"Vanguard Group, Inc. (The)",42971266,"Sep 29, 2020",3.46,4914193979
TMUS,12/23/20,Blackrock Inc.,40151287,"Sep 29, 2020",3.23,4591701181
TMUS,12/23/20,State Street Corporation,24730280,"Sep 29, 2020",1.99,2828154820
TMUS,12/23/20,Capital World Investors,23169050,"Sep 29, 2020",1.87,2649612558
TMUS,12/23/20,Norges Bank Investment Management,11393157,"Dec 30, 2019",0.92,893451371
TMUS,12/23/20,"Geode Capital Management, LLC",9694071,"Sep 29, 2020",0.78,1108613959
TMUS,12/23/20,Janus Henderson Group PLC,9608411,"Sep 29, 2020",0.77,1098817881
TMUS,12/23/20,"Viking Global Investors, L.P.",8070119,"Sep 29, 2020",0.65,922898808
TROW,12/23/20,"Vanguard Group, Inc. (The)",19304424,"Sep 29, 2020",8.53,2475213245
TROW,12/23/20,Blackrock Inc.,19129315,"Sep 29, 2020",8.45,2452760769
TROW,12/23/20,State Street Corporation,11629341,"Sep 29, 2020",5.14,1491114103
TROW,12/23/20,JP Morgan Chase & Company,8539512,"Sep 29, 2020",3.77,1094936228
TROW,12/23/20,"Sarofim, Fayez",8048165,"Sep 29, 2020",3.55,1031935716
TROW,12/23/20,"Geode Capital Management, LLC",4278548,"Sep 29, 2020",1.89,548595424
TROW,12/23/20,Massachusetts Financial Services Co.,3333499,"Sep 29, 2020",1.47,427421241
TROW,12/23/20,Bank of America Corporation,3107038,"Sep 29, 2020",1.37,398384412
TROW,12/23/20,"Charles Schwab Investment Management, Inc.",2897778,"Sep 29, 2020",1.28,371553095
TROW,12/23/20,Northern Trust Corporation,2775809,"Sep 29, 2020",1.23,355914229
TTWO,12/23/20,"Vanguard Group, Inc. (The)",12619360,"Sep 29, 2020",10.97,2084970659
TTWO,12/23/20,Blackrock Inc.,10018764,"Sep 29, 2020",8.71,1655300188
TTWO,12/23/20,State Street Corporation,5541642,"Sep 29, 2020",4.82,915590091
TTWO,12/23/20,"FMR, LLC",4091988,"Sep 29, 2020",3.56,676078257
TTWO,12/23/20,Massachusetts Financial Services Co.,3847882,"Sep 29, 2020",3.35,635747064
TTWO,12/23/20,"AllianceBernstein, L.P.",2708021,"Sep 29, 2020",2.35,447419229
TTWO,12/23/20,JP Morgan Chase & Company,2581781,"Sep 29, 2020",2.24,426561856
TTWO,12/23/20,Invesco Ltd.,2033243,"Sep 29, 2020",1.77,335932408
TTWO,12/23/20,"Ameriprise Financial, Inc.",1959156,"Sep 29, 2020",1.7,323691754
TTWO,12/23/20,"Geode Capital Management, LLC",1906743,"Sep 29, 2020",1.66,315032078
TPR,12/23/20,"Vanguard Group, Inc. (The)",28308599,"Sep 29, 2020",10.2,442463402
TPR,12/23/20,"FMR, LLC",25354874,"Sep 29, 2020",9.14,396296680
TPR,12/23/20,Blackrock Inc.,22424017,"Sep 29, 2020",8.08,350487385
TPR,12/23/20,State Street Corporation,11448312,"Sep 29, 2020",4.13,178937116
